batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS
36,김민성,2007,롯데,0.286,5,7,0,2,0,0,0,2,0,0,0,0,0,1,0,0.28600000000000003,0.28600000000000003,0,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.5720000000000001
36,김민성,2009,롯데,0.250,11,28,2,7,1,0,0,8,2,1,1,1,0,4,0,0.28600000000000003,0.276,0,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.562
36,김민성,2010,넥센,0.150,10,20,1,3,0,0,1,6,2,1,0,0,0,4,1,0.3,0.15,2,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.45
36,김민성,2011,넥센,0.400,5,10,1,4,0,1,0,6,2,0,0,0,2,1,0,0.6,0.5,0,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,1.1
36,김민성,2012,넥센,0.250,10,20,1,5,0,1,0,7,1,0,0,2,1,5,0,0.35,0.348,0,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.698
36,김민성,2013,넥센,0.278,5,18,2,5,1,0,1,9,2,0,0,0,0,2,1,0.5,0.278,0,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.778
36,김민성,2014,넥센,0.250,12,32,1,8,1,0,1,12,6,0,1,1,0,5,0,0.375,0.273,1,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.648
36,김민성,2015,넥센,0.333,9,24,2,8,2,1,0,12,4,0,0,1,0,1,0,0.5,0.36,2,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.86
36,김민성,2016,넥센,0.306,16,36,3,11,2,0,0,13,7,2,1,5,1,5,0,0.361,0.395,0,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.7559999999999999
36,김민성,2017,넥센,0.250,8,24,4,6,3,0,0,9,1,0,0,2,0,4,0,0.375,0.29600000000000004,3,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.6709999999999999
36,김민성,2018,넥센,0.214,7,14,1,3,1,0,0,4,0,0,0,3,0,5,1,0.28600000000000003,0.353,0,181cm/94kg,1988년 12월 17일,내야수(우투우타),고명초-잠신중-덕수정보고-(영남사이버대)-롯데,10000만원,0.639
37,김민수,2014,한화,0.217,11,23,2,5,1,0,0,6,3,0,0,2,0,6,0,0.261,0.28,1,177cm/80kg,1991년 03월 02일,포수(우투우타),대구옥산초-경복중-대구상원고-영남대-한화-삼성-상무,11000만원,0.541
37,김민수,2018,삼성,0.000,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,177cm/80kg,1991년 03월 02일,포수(우투우타),대구옥산초-경복중-대구상원고-영남대-한화-삼성-상무,11000만원,0.0
38,김민식,2015,SK,0.125,8,8,1,1,0,1,0,3,2,0,0,0,0,1,0,0.375,0.125,1,180cm/80kg,1989년 06월 28일,포수(우투좌타),양덕초-마산중-마산고-원광대-SK-상무-SK,14000만원,0.5
38,김민식,2016,SK,0.357,10,14,2,5,1,0,0,6,1,1,0,1,0,2,1,0.429,0.4,0,180cm/80kg,1989년 06월 28일,포수(우투좌타),양덕초-마산중-마산고-원광대-SK-상무-SK,14000만원,0.8290000000000001
38,김민식,2017,KIA,0.357,10,14,3,5,1,0,0,6,0,1,0,2,0,4,0,0.429,0.438,0,180cm/80kg,1989년 06월 28일,포수(우투좌타),양덕초-마산중-마산고-원광대-SK-상무-SK,14000만원,0.867
38,김민식,2018,KIA,0.200,5,10,0,2,1,0,0,3,3,0,0,0,1,2,1,0.3,0.25,0,180cm/80kg,1989년 06월 28일,포수(우투좌타),양덕초-마산중-마산고-원광대-SK-상무-SK,14000만원,0.55
335,홍성갑,2015,넥센,0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,2,0,0.2,0.2,0,181cm/80kg,1992년 08월 02일,외야수(우투우타),서원초-천안북중-북일고,,0.4
335,홍성갑,2016,넥센,0.250,11,12,0,3,0,0,0,3,2,1,0,0,0,2,0,0.25,0.25,0,181cm/80kg,1992년 08월 02일,외야수(우투우타),서원초-천안북중-북일고,,0.5
335,홍성갑,2017,넥센,0.250,11,12,4,3,0,0,0,3,1,0,0,2,0,3,0,0.25,0.35700000000000004,0,181cm/80kg,1992년 08월 02일,외야수(우투우타),서원초-천안북중-북일고,,0.607
39,김민하,2014,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,181cm/88kg,1989년 02월 25일,외야수(우투우타),승학초-부산대신중-경남고-중앙대-롯데-상무-롯데,,
39,김민하,2015,롯데,0.313,7,16,3,5,0,0,2,11,4,0,2,0,2,7,1,0.688,0.389,0,181cm/88kg,1989년 02월 25일,외야수(우투우타),승학초-부산대신중-경남고-중앙대-롯데-상무-롯데,,1.077
39,김민하,2017,롯데,0.231,10,13,0,3,2,0,0,5,2,0,0,1,0,5,0,0.385,0.28600000000000003,0,181cm/88kg,1989년 02월 25일,외야수(우투우타),승학초-부산대신중-경남고-중앙대-롯데-상무-롯데,,0.6709999999999999
40,김사훈,2012,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,
40,김사훈,2013,롯데,0.200,6,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0.2,0.2,0,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,0.4
40,김사훈,2014,롯데,1.000,7,3,2,3,1,0,1,7,1,0,0,0,0,0,0,2.333,1.0,1,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,3.333
40,김사훈,2017,롯데,0.364,10,11,2,4,0,0,0,4,1,0,0,2,0,2,0,0.364,0.462,0,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,0.8260000000000001
40,김사훈,2018,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.5,0,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,0.5
41,김상수,2009,삼성,0.348,13,46,8,16,1,1,1,22,2,8,1,8,0,5,1,0.478,0.444,2,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.922
41,김상수,2010,삼성,0.125,4,8,0,1,0,0,0,1,0,0,0,0,0,2,1,0.125,0.125,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.25
41,김상수,2011,삼성,0.261,10,23,3,6,1,1,0,9,4,0,0,3,0,5,0,0.391,0.333,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.7240000000000001
41,김상수,2012,삼성,0.276,11,29,3,8,0,0,0,8,2,3,1,2,0,2,1,0.276,0.32299999999999995,2,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.599
41,김상수,2013,삼성,0.370,10,27,5,10,3,1,0,15,1,1,1,3,0,1,1,0.556,0.433,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.9890000000000001
41,김상수,2014,삼성,0.393,10,28,2,11,2,0,0,13,1,4,0,3,0,2,1,0.464,0.452,1,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.916
41,김상수,2015,삼성,0.313,12,32,4,10,1,0,0,11,3,1,1,0,0,4,1,0.344,0.294,2,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.6379999999999999
41,김상수,2016,삼성,0.314,15,35,8,11,3,0,1,17,6,0,2,3,0,2,0,0.486,0.35,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.836
41,김상수,2017,삼성,0.333,12,15,0,5,2,0,0,7,4,0,0,0,2,1,0,0.467,0.412,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.879
41,김상수,2018,삼성,0.267,5,15,0,4,2,0,0,6,1,0,1,0,0,0,0,0.4,0.267,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.667
42,김상호,2012,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,1,181cm/87kg,1989년 05월 10일,내야수(우투우타),청구초-홍은중-장충고-고려대-롯데-상무,3000만원,0.0
42,김상호,2016,롯데,0.000,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,181cm/87kg,1989년 05월 10일,내야수(우투우타),청구초-홍은중-장충고-고려대-롯데-상무,3000만원,0.0
42,김상호,2017,롯데,0.238,8,21,4,5,0,1,0,7,3,2,0,2,0,7,0,0.333,0.304,2,181cm/87kg,1989년 05월 10일,내야수(우투우타),청구초-홍은중-장충고-고려대-롯데-상무,3000만원,0.637
42,김상호,2018,롯데,0.222,5,9,0,2,0,0,0,2,2,0,0,0,0,0,0,0.222,0.222,0,181cm/87kg,1989년 05월 10일,내야수(우투우타),청구초-홍은중-장충고-고려대-롯데-상무,3000만원,0.444
43,김선빈,2008,KIA,0.393,13,28,2,11,2,1,0,15,7,1,1,1,0,2,1,0.536,0.4,1,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.936
43,김선빈,2009,KIA,0.357,7,14,1,5,0,0,0,5,1,2,0,2,0,4,0,0.35700000000000004,0.438,1,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.7949999999999999
43,김선빈,2010,KIA,0.278,12,18,4,5,0,2,0,9,0,0,0,3,0,2,0,0.5,0.381,1,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.8809999999999999
43,김선빈,2011,KIA,0.333,11,33,4,11,1,0,0,12,1,3,1,6,0,6,0,0.364,0.436,0,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.8
43,김선빈,2012,KIA,0.355,12,31,4,11,0,0,0,11,4,1,2,4,0,4,0,0.355,0.429,0,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.784
43,김선빈,2013,KIA,0.385,11,26,7,10,1,0,0,11,2,1,0,6,0,2,0,0.423,0.5,0,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.923
43,김선빈,2014,KIA,0.182,12,22,5,4,1,0,0,5,1,3,0,6,0,2,1,0.227,0.35700000000000004,2,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.584
43,김선빈,2017,KIA,0.389,7,18,2,7,2,0,0,9,5,0,0,3,0,4,1,0.5,0.476,1,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.976
43,김선빈,2018,KIA,0.000,5,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.214,0,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.214
44,김성욱,2013,NC,0.667,4,3,0,2,1,0,0,3,0,0,0,0,0,1,0,1.0,0.667,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,1.6669999999999998
44,김성욱,2014,NC,0.333,11,12,4,4,2,0,0,6,3,0,0,1,0,2,0,0.5,0.385,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.885
44,김성욱,2015,NC,0.100,12,10,1,1,0,0,0,1,2,0,1,3,2,2,0,0.1,0.4,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.5
44,김성욱,2016,NC,0.297,17,37,7,11,1,2,2,22,7,2,1,0,1,9,0,0.595,0.316,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.911
44,김성욱,2017,NC,0.313,11,32,7,10,1,0,0,11,3,2,0,4,2,9,1,0.344,0.41,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.754
44,김성욱,2018,NC,0.100,6,10,1,1,0,0,0,1,0,0,0,0,0,4,0,0.1,0.1,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.2
45,김성현,2006,SK,0.538,12,13,6,7,1,0,0,8,2,2,1,1,0,1,0,0.615,0.5710000000000001,3,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,1.186
45,김성현,2007,SK,-,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,
45,김성현,2008,SK,0.091,10,11,1,1,0,0,0,1,0,0,0,1,0,3,0,0.091,0.16699999999999998,1,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.258
45,김성현,2011,SK,0.429,8,21,3,9,2,0,0,11,3,3,0,2,0,0,0,0.524,0.478,1,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,1.002
45,김성현,2012,SK,0.200,8,5,0,1,1,0,0,2,0,1,0,2,0,0,0,0.4,0.429,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.8290000000000001
45,김성현,2013,SK,0.235,10,17,3,4,0,0,0,4,0,1,1,1,0,5,1,0.235,0.278,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.513
45,김성현,2014,SK,0.263,11,19,4,5,1,1,0,8,3,0,0,2,1,3,0,0.421,0.348,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.7689999999999999
45,김성현,2015,SK,0.167,9,24,3,4,0,0,0,4,0,0,1,1,1,7,0,0.16699999999999998,0.231,1,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.398
45,김성현,2016,SK,0.250,11,28,3,7,0,0,0,7,1,0,1,3,2,6,0,0.25,0.364,1,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.614
45,김성현,2017,SK,0.167,5,12,1,2,1,0,0,3,1,0,0,2,0,1,1,0.25,0.28600000000000003,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.536
45,김성현,2018,SK,0.063,6,16,0,1,0,0,0,1,0,0,0,2,0,0,0,0.063,0.16699999999999998,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.23
46,김성훈,2016,삼성,-,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,172cm/68kg,1993년 10월 27일,내야수(우투좌타),길동초-건대부중-청원고-문화예술대,6000만원,
46,김성훈,2018,삼성,0.091,5,11,0,1,0,0,0,1,0,0,1,1,0,5,0,0.091,0.16699999999999998,2,172cm/68kg,1993년 10월 27일,내야수(우투좌타),길동초-건대부중-청원고-문화예술대,6000만원,0.258
48,김용의,2008,LG,0.333,9,15,2,5,1,0,0,6,2,3,0,0,1,3,1,0.4,0.375,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.775
48,김용의,2012,LG,0.421,13,19,3,8,0,0,1,11,1,0,2,3,0,7,0,0.579,0.5,1,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,1.079
48,김용의,2013,LG,0.348,9,23,0,8,5,0,0,13,4,0,0,2,0,4,0,0.565,0.4,1,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.965
48,김용의,2014,LG,0.192,10,26,3,5,0,0,0,5,0,2,0,1,0,5,1,0.192,0.222,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.414
48,김용의,2015,LG,0.217,12,23,2,5,1,1,0,8,1,2,1,5,0,6,1,0.348,0.345,1,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.693
48,김용의,2016,LG,0.143,10,14,3,2,1,0,0,3,2,3,1,5,0,5,0,0.214,0.368,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.5820000000000001
48,김용의,2017,LG,0.217,12,23,3,5,1,0,0,6,1,3,3,4,1,3,1,0.261,0.35700000000000004,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.618
48,김용의,2018,LG,0.000,7,6,1,0,0,0,0,0,0,2,2,3,0,2,0,0.0,0.333,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.333
51,김응민,2014,두산,0.000,6,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,178cm/90kg,1991년 10월 22일,포수(우투우타),서울이수초-건대부중-중앙고-두산-삼성-상무,,0.0
52,김인태,2017,두산,0.588,7,17,8,10,3,2,0,17,4,0,0,6,0,2,1,1.0,0.667,0,178cm/78kg,1994년 07월 03일,외야수(좌투좌타),포항제철서초-천안북중-북일고-두산-경찰,20000만원,1.6669999999999998
54,김재성,2015,LG,0.000,8,7,1,0,0,0,0,0,1,0,0,1,0,2,0,0.0,0.111,0,185cm/85kg,1996년 10월 30일,포수(우투좌타),신광초-성남중-덕수고-LG-경찰,20000만원,0.111
55,김재율,2012,LG,0.250,5,12,3,3,0,0,2,9,2,0,0,0,0,0,1,0.75,0.25,0,186cm/90kg,1989년 01월 14일,내야수(우투우타),부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,1.0
55,김재율,2015,LG,0.000,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,186cm/90kg,1989년 01월 14일,내야수(우투우타),부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,0.0
55,김재율,2016,LG,0.182,6,11,2,2,0,0,0,2,0,0,0,1,0,3,1,0.182,0.25,0,186cm/90kg,1989년 01월 14일,내야수(우투우타),부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,0.4320000000000001
55,김재율,2017,LG,0.222,5,9,0,2,0,0,0,2,1,0,1,0,0,3,0,0.222,0.222,0,186cm/90kg,1989년 01월 14일,내야수(우투우타),부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,0.444
55,김재율,2018,LG,0.125,4,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0.125,0.125,0,186cm/90kg,1989년 01월 14일,내야수(우투우타),부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,0.25
56,김재현,2014,삼성,0.333,10,3,1,1,0,0,0,1,2,1,0,0,0,1,0,0.333,0.333,1,176cm/76kg,1991년 08월 30일,내야수(우투우타),홍파초(도봉리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,0.6659999999999999
56,김재현,2015,삼성,0.364,12,11,1,4,0,0,0,4,2,0,0,0,0,4,0,0.364,0.364,0,176cm/76kg,1991년 08월 30일,내야수(우투우타),홍파초(도봉리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,0.728
56,김재현,2016,삼성,0.273,16,22,5,6,0,0,0,6,4,0,1,1,0,2,2,0.273,0.292,0,176cm/76kg,1991년 08월 30일,내야수(우투우타),홍파초(도봉리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,0.565
57,김재호,2004,두산,0.286,13,21,2,6,0,0,0,6,2,1,1,0,0,11,0,0.28600000000000003,0.28600000000000003,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.5720000000000001
57,김재호,2005,두산,0.048,13,21,2,1,0,0,0,1,0,0,0,3,0,5,0,0.048,0.16699999999999998,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.215
57,김재호,2008,두산,0.207,10,29,3,6,1,0,0,7,1,0,0,4,0,2,2,0.241,0.303,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.544
57,김재호,2009,두산,0.226,12,31,2,7,1,2,0,12,4,1,0,1,0,2,1,0.387,0.242,4,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.629
57,김재호,2010,두산,0.300,11,10,2,3,2,0,0,5,2,0,0,3,0,2,0,0.5,0.429,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.929
57,김재호,2011,두산,0.190,12,21,0,4,0,0,0,4,1,1,0,2,0,3,1,0.19,0.261,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.451
57,김재호,2012,두산,0.000,10,12,0,0,0,0,0,0,0,0,0,1,0,5,0,0.0,0.077,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.077
57,김재호,2013,두산,0.063,9,16,0,1,0,0,0,1,0,0,1,3,0,1,1,0.063,0.211,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.274
57,김재호,2014,두산,0.250,10,20,4,5,1,0,0,6,2,2,0,5,0,4,2,0.3,0.4,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.7
57,김재호,2015,두산,0.259,11,27,3,7,1,0,0,8,3,0,1,4,0,5,1,0.29600000000000004,0.355,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.6509999999999999
57,김재호,2016,두산,0.226,12,31,3,7,0,0,0,7,2,1,1,5,1,9,1,0.226,0.35100000000000003,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.5770000000000001
57,김재호,2017,두산,0.308,5,13,1,4,0,0,1,7,2,0,0,0,0,2,1,0.5379999999999999,0.308,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.8460000000000001
57,김재호,2018,두산,0.200,6,15,2,3,1,0,0,4,0,0,0,0,0,4,1,0.267,0.2,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.467
58,김재환,2008,두산,0.250,7,8,0,2,0,0,0,2,0,0,0,0,0,2,0,0.25,0.25,0,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,0.5
58,김재환,2011,두산,0.222,11,27,4,6,2,0,1,11,4,0,0,2,0,5,1,0.407,0.267,0,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,0.6739999999999999
58,김재환,2014,두산,0.333,7,15,7,5,0,0,2,11,5,1,0,2,0,2,0,0.733,0.412,1,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,1.145
58,김재환,2015,두산,0.308,11,26,3,8,1,0,0,9,1,0,0,6,0,8,0,0.34600000000000003,0.438,2,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,0.784
