ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,termDeposit
T196,24,entrepreneur,married,university.degree,unknown,no,no,telephone,may,fri,1193,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
T197,82,retired,divorced,basic.4y,no,yes,yes,cellular,apr,mon,125,2,999,0,nonexistent,-1.8,93.749,-34.6,0.643,5008.7,yes
T198,34,blue-collar,married,basic.6y,no,no,yes,telephone,may,mon,99,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T199,37,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,97,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
T200,42,admin.,married,university.degree,no,yes,no,cellular,aug,tue,172,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
T201,35,technician,divorced,professional.course,no,no,no,cellular,may,fri,692,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
T202,59,management,married,university.degree,no,no,no,cellular,aug,wed,414,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
T203,45,self-employed,married,basic.4y,no,yes,yes,cellular,aug,thu,797,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
T204,51,management,married,university.degree,unknown,no,no,cellular,jul,thu,901,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
T205,30,services,single,high.school,no,yes,no,cellular,jun,mon,181,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
T206,44,technician,single,professional.course,no,no,no,cellular,jul,thu,330,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
T207,42,housemaid,single,basic.4y,unknown,yes,no,telephone,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T208,33,admin.,married,high.school,no,yes,yes,telephone,may,mon,115,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T209,32,student,single,university.degree,no,no,no,cellular,may,fri,209,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
T210,49,unknown,married,university.degree,no,yes,no,cellular,jul,wed,92,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T211,24,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,504,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T212,32,management,married,university.degree,no,yes,no,cellular,nov,tue,118,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
T213,57,admin.,single,university.degree,no,no,yes,cellular,may,mon,532,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
T214,53,admin.,single,university.degree,no,yes,no,cellular,jun,fri,304,2,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,yes
T215,50,services,married,unknown,unknown,no,no,telephone,may,tue,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
T216,60,admin.,married,university.degree,no,yes,no,cellular,jun,mon,324,3,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,yes
T217,40,admin.,married,professional.course,no,unknown,unknown,cellular,may,tue,305,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
T218,58,retired,married,high.school,no,no,no,cellular,aug,tue,360,5,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
T219,41,admin.,married,university.degree,no,no,no,cellular,aug,tue,766,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
T220,80,retired,divorced,high.school,no,yes,no,cellular,oct,thu,169,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
T221,38,admin.,married,university.degree,unknown,yes,no,cellular,aug,fri,273,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
T222,44,technician,divorced,professional.course,no,no,yes,telephone,jul,mon,107,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T223,41,admin.,married,university.degree,no,yes,no,telephone,may,wed,187,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
T224,32,self-employed,single,university.degree,no,no,no,cellular,apr,thu,394,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes
T225,47,technician,married,professional.course,no,yes,no,cellular,aug,mon,139,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
T226,41,entrepreneur,married,basic.4y,no,no,yes,cellular,may,wed,767,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
T227,49,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,105,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T228,29,management,single,university.degree,no,yes,no,telephone,may,fri,257,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
T229,60,retired,married,basic.4y,unknown,no,no,cellular,aug,tue,332,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
T230,28,self-employed,single,university.degree,no,no,no,cellular,may,wed,554,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
T231,66,housemaid,divorced,basic.4y,no,yes,no,cellular,mar,thu,201,1,3,2,success,-1.8,93.369,-34.8,0.635,5008.7,yes
T232,37,housemaid,single,high.school,no,yes,no,cellular,may,thu,165,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
T233,45,blue-collar,married,basic.4y,no,no,no,telephone,jul,fri,407,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
T234,31,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,thu,519,3,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,yes
T235,50,housemaid,married,basic.9y,unknown,no,no,telephone,may,wed,673,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
T236,37,admin.,married,university.degree,no,yes,no,telephone,jul,tue,135,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
T237,52,admin.,single,university.degree,no,yes,no,cellular,jun,mon,327,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
T238,30,services,married,high.school,no,yes,no,cellular,jul,fri,812,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
T239,37,services,divorced,basic.9y,no,yes,no,cellular,jul,wed,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
T240,39,retired,single,basic.6y,unknown,yes,no,cellular,may,wed,466,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
T241,38,blue-collar,single,high.school,unknown,no,no,telephone,jun,thu,277,1,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,no
T242,63,retired,married,basic.4y,no,no,no,cellular,jul,fri,273,1,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,no
T243,46,services,married,basic.6y,no,yes,no,telephone,may,mon,89,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
T244,34,technician,married,professional.course,no,yes,no,cellular,aug,thu,82,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
T245,41,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,101,3,999,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,no
T246,34,admin.,single,university.degree,no,no,no,telephone,jun,wed,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
T247,59,retired,married,basic.9y,unknown,yes,no,cellular,aug,wed,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
T248,39,blue-collar,divorced,high.school,no,no,no,telephone,may,mon,281,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T249,23,management,single,university.degree,no,no,yes,cellular,jul,thu,49,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
T250,35,self-employed,married,basic.9y,no,yes,no,telephone,jun,tue,363,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
T251,36,blue-collar,divorced,basic.9y,unknown,no,no,cellular,may,wed,211,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
T252,43,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,269,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T253,33,unemployed,single,university.degree,no,no,yes,telephone,jun,mon,16,13,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
T254,32,admin.,married,university.degree,no,yes,no,cellular,may,tue,293,2,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
T255,40,services,single,high.school,no,no,no,cellular,apr,mon,1332,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
T256,35,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,275,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
T257,27,services,single,university.degree,no,no,no,cellular,jul,wed,698,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T258,30,admin.,married,high.school,unknown,yes,yes,cellular,aug,thu,1151,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
T259,68,retired,married,professional.course,no,no,yes,cellular,may,thu,420,1,999,1,failure,-1.8,93.876,-40,0.692,5008.7,yes
T260,32,technician,single,professional.course,no,no,no,cellular,jul,tue,769,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
T261,32,technician,single,professional.course,no,no,no,cellular,aug,wed,720,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,yes
T262,40,admin.,married,university.degree,no,yes,no,cellular,aug,mon,55,1,999,2,failure,-2.9,92.201,-31.4,0.843,5076.2,no
T263,38,admin.,single,university.degree,no,yes,no,telephone,may,wed,105,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T264,29,admin.,single,university.degree,no,yes,no,cellular,may,fri,223,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
T265,72,admin.,married,university.degree,no,yes,no,cellular,jun,mon,134,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
T266,31,admin.,single,high.school,no,no,no,cellular,may,fri,80,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
T267,63,retired,married,high.school,no,yes,no,telephone,may,mon,87,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
T268,54,admin.,married,high.school,no,yes,no,cellular,may,thu,594,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
T269,48,admin.,married,university.degree,no,no,no,telephone,oct,wed,98,1,999,0,nonexistent,-0.1,93.798,-40.4,4.936,5195.8,yes
T270,34,technician,married,professional.course,no,yes,no,cellular,jun,wed,302,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
T271,46,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,92,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
T272,47,admin.,married,high.school,no,yes,no,cellular,apr,fri,296,1,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,yes
T273,41,admin.,married,high.school,no,yes,no,cellular,nov,mon,268,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
T274,21,student,single,basic.9y,no,yes,no,cellular,mar,wed,136,2,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
T275,33,admin.,single,university.degree,no,yes,no,cellular,oct,mon,297,5,999,0,nonexistent,-1.1,94.601,-49.5,1.032,4963.6,yes
T276,33,blue-collar,married,high.school,unknown,yes,yes,cellular,may,mon,164,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no
T277,25,student,single,high.school,no,yes,no,telephone,jun,tue,173,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
T278,39,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,214,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T279,49,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,188,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
T280,44,services,divorced,high.school,no,yes,no,cellular,may,thu,533,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
T281,46,management,married,university.degree,no,yes,no,cellular,may,thu,458,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
T282,23,admin.,single,university.degree,no,no,no,cellular,sep,thu,270,3,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
T283,42,admin.,divorced,university.degree,no,yes,no,telephone,jul,mon,339,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
T284,49,technician,divorced,professional.course,no,yes,no,cellular,oct,fri,251,2,3,1,success,-1.1,94.601,-49.5,0.972,4963.6,yes
T285,21,student,single,high.school,no,no,no,cellular,oct,tue,701,2,999,0,nonexistent,-1.1,94.601,-49.5,1.037,4963.6,yes
T286,37,blue-collar,married,basic.9y,no,yes,no,cellular,mar,tue,158,1,999,1,failure,-1.8,93.369,-34.8,0.637,5008.7,no
T287,34,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,thu,570,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
T288,65,retired,married,high.school,no,yes,no,cellular,oct,tue,384,2,999,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,yes
T289,45,admin.,divorced,university.degree,no,no,yes,cellular,may,mon,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
T290,32,admin.,married,professional.course,no,unknown,unknown,cellular,nov,thu,68,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
T291,36,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,157,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T292,27,blue-collar,single,basic.9y,unknown,yes,yes,cellular,jul,wed,171,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T293,43,blue-collar,married,basic.4y,no,yes,yes,cellular,may,tue,317,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
T294,29,blue-collar,single,high.school,no,yes,yes,cellular,may,wed,146,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
T295,27,services,single,university.degree,no,yes,no,cellular,mar,fri,229,3,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,yes
T296,33,entrepreneur,married,university.degree,no,yes,no,telephone,oct,tue,454,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,yes
T297,69,housemaid,married,basic.4y,no,no,no,telephone,aug,mon,420,4,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2,no
T298,45,management,married,university.degree,unknown,unknown,unknown,cellular,jul,tue,107,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T299,37,admin.,single,high.school,no,yes,no,telephone,may,fri,26,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
T300,40,admin.,single,university.degree,no,yes,no,cellular,jul,tue,220,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T301,21,student,single,high.school,no,no,no,cellular,jun,thu,400,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
T302,28,admin.,single,high.school,no,no,no,cellular,apr,thu,571,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
T303,88,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,266,2,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,yes
T304,34,technician,married,basic.9y,no,yes,yes,cellular,may,mon,142,4,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
T305,32,admin.,single,high.school,no,yes,no,cellular,nov,thu,141,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
T306,28,technician,single,university.degree,no,no,no,cellular,mar,mon,392,4,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,yes
T307,39,services,married,high.school,no,no,no,cellular,jul,wed,356,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
T308,45,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,134,8,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
T309,41,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,407,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
T310,50,admin.,married,university.degree,no,yes,no,cellular,aug,tue,304,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
T311,56,management,married,unknown,no,yes,no,telephone,may,fri,335,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T312,25,services,single,high.school,no,no,no,cellular,may,thu,646,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
T313,52,blue-collar,married,basic.4y,no,no,no,telephone,aug,thu,4199,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
T314,36,admin.,married,university.degree,no,yes,no,cellular,nov,fri,248,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
T315,56,admin.,married,unknown,no,yes,no,cellular,aug,mon,476,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
T316,39,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,thu,453,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
T317,29,admin.,married,high.school,no,yes,no,cellular,jun,tue,379,2,13,1,success,-1.7,94.055,-39.8,0.723,4991.6,yes
T318,55,technician,married,university.degree,unknown,no,no,cellular,aug,wed,144,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
T319,34,technician,married,university.degree,no,no,no,telephone,may,tue,200,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
T320,41,services,married,high.school,no,yes,no,telephone,jun,tue,153,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
T321,39,blue-collar,married,basic.6y,unknown,no,no,cellular,may,mon,1232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
T322,33,admin.,married,university.degree,no,no,no,telephone,nov,mon,98,1,999,0,nonexistent,-0.1,93.2,-42,4.733,5195.8,no
T323,38,services,married,high.school,no,no,no,cellular,jul,thu,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
T324,33,services,married,high.school,no,no,no,cellular,may,thu,192,1,999,1,failure,-1.8,93.876,-40,0.677,5008.7,yes
T325,35,admin.,married,university.degree,no,yes,no,cellular,aug,fri,329,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
T326,31,admin.,single,high.school,no,yes,no,cellular,nov,fri,306,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
T327,64,retired,married,university.degree,no,no,no,cellular,mar,tue,700,2,5,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
T328,27,blue-collar,single,basic.4y,no,yes,no,cellular,jul,wed,676,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T329,48,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,544,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes
T330,26,admin.,single,high.school,no,yes,no,cellular,nov,mon,262,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
T331,27,admin.,single,high.school,no,yes,no,telephone,jul,fri,7,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no
T332,36,services,married,basic.9y,no,yes,no,cellular,aug,fri,221,1,4,1,success,-2.9,92.201,-31.4,0.881,5076.2,yes
T333,54,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,79,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
T334,54,technician,married,university.degree,unknown,no,no,cellular,may,fri,217,7,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
T335,32,technician,married,university.degree,no,no,yes,telephone,may,thu,141,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
T336,33,student,married,professional.course,no,yes,no,telephone,nov,thu,112,1,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,yes
T337,51,technician,married,university.degree,no,yes,no,cellular,aug,wed,512,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
T338,59,retired,married,professional.course,unknown,no,no,telephone,may,mon,107,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T339,39,technician,single,professional.course,unknown,no,no,telephone,jun,mon,432,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
T340,44,admin.,divorced,high.school,no,yes,no,telephone,oct,tue,294,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,yes
T341,31,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,118,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
T342,28,unknown,single,basic.9y,unknown,yes,no,telephone,may,wed,99,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
T343,56,technician,married,unknown,unknown,yes,no,cellular,jul,fri,177,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T344,53,retired,married,high.school,no,yes,no,cellular,jul,fri,99,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T345,33,services,married,high.school,no,no,no,telephone,jun,mon,94,14,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
T346,45,services,married,professional.course,no,yes,no,cellular,jul,mon,19,23,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T347,27,student,single,high.school,no,no,yes,cellular,jul,wed,537,2,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2,no
T348,50,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,233,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
T349,27,management,single,university.degree,no,no,no,cellular,sep,mon,303,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
T350,55,retired,married,professional.course,no,yes,no,cellular,jul,tue,277,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
T351,45,entrepreneur,married,university.degree,unknown,yes,yes,cellular,jul,thu,62,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T352,30,technician,single,university.degree,unknown,yes,no,telephone,may,thu,1109,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes
T353,36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,291,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
T354,25,admin.,single,university.degree,no,no,no,cellular,jun,tue,417,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
T355,54,admin.,divorced,high.school,no,no,no,cellular,nov,fri,13,6,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
T356,46,admin.,divorced,university.degree,no,no,no,telephone,nov,fri,11,7,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
T357,25,technician,single,professional.course,no,yes,no,cellular,jul,mon,519,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
T358,70,admin.,married,basic.4y,no,yes,yes,cellular,sep,tue,91,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
T359,52,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,thu,910,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
T360,53,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,205,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
T361,32,housemaid,married,basic.4y,no,yes,no,cellular,may,fri,240,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
T362,33,management,single,university.degree,no,yes,yes,cellular,apr,wed,1176,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes
T363,37,unemployed,married,university.degree,unknown,no,no,telephone,jun,mon,198,1,999,0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,yes
